item_id,order_id,product_id,quantity,unit_price
12461,4179,77,3,3921.72
12462,4179,293,2,3640.77
12463,4179,47,2,531.93
12464,4179,150,5,3320.19
12465,4180,179,2,578.79
12466,4180,104,5,3609.62
12467,4180,297,3,2579.66
12468,4180,163,4,640.18
12469,4181,7,3,966.36
12470,4181,284,1,4998.9
12471,4181,203,2,1570.64
12472,4181,95,5,166.96
12473,4181,43,4,1146.42
12474,4182,19,4,4456.14
12475,4183,176,5,1619.16
12476,4183,232,3,2194.03
12477,4183,184,1,4227.32
12478,4183,109,1,148.55
12479,4183,240,4,2810.36
12480,4184,92,2,1832.59
12481,4185,7,1,319.16
12482,4185,188,3,2278.9
12483,4185,184,3,2416.37
12484,4185,237,5,622.33
12485,4186,33,1,4244.11
12486,4186,48,4,520.42
12487,4186,247,2,1108.51
12488,4187,28,3,4099.49
12489,4187,101,2,2090.02
12490,4188,34,2,4770.63
12491,4188,94,4,618.07
12492,4188,236,5,347.62
12493,4188,272,2,1438.06
12494,4188,26,1,3380.37
12495,4189,52,3,1420.76
12496,4189,138,4,3127.09
12497,4190,173,1,3609.43
12498,4190,204,4,3371.1
12499,4190,198,2,3190.47
12500,4190,236,2,2851.28
12501,4191,273,1,973.76
12502,4191,34,2,4371.19
12503,4192,247,3,771.72
12504,4192,82,4,3995.35
12505,4192,218,5,1957.29
12506,4193,32,3,338.1
12507,4194,194,2,4486.34
12508,4194,164,1,3599.57
12509,4194,54,5,2047.53
12510,4195,20,1,804.2
12511,4195,208,5,2191.02
12512,4196,182,1,567.05
12513,4196,149,4,3718.66
12514,4196,109,3,128.74
12515,4197,72,1,2487.26
12516,4197,287,4,3385.08
12517,4197,27,1,702.37
12518,4197,183,3,2618.34
12519,4198,51,3,1930.64
12520,4198,257,2,599.23
12521,4198,127,2,1955.75
12522,4199,217,3,1454.25
12523,4200,51,3,3788.86
12524,4200,25,1,3793.57
12525,4200,114,5,1601.64
12526,4200,91,3,3708.78
12527,4201,128,1,868.03
12528,4202,17,3,3473.74
12529,4202,181,5,3315.53
12530,4202,37,2,3999.69
12531,4202,126,3,4953.1
12532,4203,148,1,4010.73
12533,4203,249,3,2584.04
12534,4203,31,5,1449.93
12535,4203,212,4,1191.14
12536,4203,218,2,2092.9
12537,4204,49,5,3030.38
12538,4205,28,4,1217.8
12539,4205,231,1,4885.82
12540,4206,41,1,4201.19
12541,4206,251,5,727.58
12542,4207,85,2,3593.15
12543,4207,92,3,3374.38
12544,4207,120,3,4007.63
12545,4207,158,3,3231.85
12546,4207,100,3,1469.59
12547,4208,197,4,1730.64
12548,4208,200,2,1432.4
12549,4208,95,1,3749.15
12550,4208,131,4,4060.33
12551,4209,72,4,3709.48
12552,4209,55,3,1615.53
12553,4209,135,2,879.33
12554,4210,226,4,3817.38
12555,4210,111,1,3543.31
12556,4210,82,4,956.94
12557,4211,124,1,2032.21
12558,4212,17,1,1331.03
12559,4212,165,1,4425.49
12560,4212,94,5,2433.46
12561,4212,121,4,2262.24
12562,4212,215,5,606.16
12563,4213,234,1,526.88
12564,4213,203,1,2257.09
12565,4214,153,1,797.64
12566,4214,250,4,3074.15
12567,4214,236,2,3730.67
12568,4214,254,3,3942.64
12569,4215,115,3,261.53
12570,4215,286,3,2473.46
12571,4215,43,5,580.12
12572,4215,122,2,3087.04
12573,4216,13,3,4018.38
12574,4216,53,5,4089.07
12575,4216,94,1,753.03
12576,4217,152,5,3284.96
12577,4217,277,5,875.48
12578,4217,59,3,4878.07
12579,4218,264,1,3508.42
12580,4218,292,2,1217.47
12581,4218,97,1,3798.56
12582,4218,221,3,3320.58
12583,4218,123,4,1710.0
12584,4219,92,5,358.24
12585,4219,106,3,4041.99
12586,4219,227,1,1864.5
12587,4220,38,1,2682.89
12588,4220,105,5,468.89
12589,4220,7,1,4617.14
12590,4220,53,4,424.49
12591,4221,101,3,226.61
12592,4221,83,4,4437.84
12593,4221,300,1,1999.91
12594,4221,157,3,2422.41
12595,4222,260,3,4578.97
12596,4222,149,5,971.49
12597,4223,11,2,1735.03
12598,4223,16,5,4120.68
12599,4223,286,1,363.31
12600,4224,208,5,2931.73
12601,4224,238,1,1904.72
12602,4224,182,4,1970.83
12603,4224,186,4,763.59
12604,4225,246,3,305.47
12605,4225,283,5,3122.22
12606,4225,140,5,1119.23
12607,4225,259,4,4334.76
12608,4225,162,1,3237.3
12609,4226,91,4,4793.66
12610,4226,214,3,880.32
12611,4226,4,4,2118.91
12612,4227,206,2,1580.03
12613,4228,55,3,813.83
12614,4229,205,1,2215.54
12615,4229,71,5,375.24
12616,4229,183,1,996.24
12617,4229,228,3,1474.64
12618,4229,271,4,4997.97
12619,4230,116,1,3425.19
12620,4231,112,3,3444.21
12621,4232,241,5,1456.61
12622,4232,293,1,2008.42
12623,4232,61,5,2692.56
12624,4233,80,1,2275.18
12625,4233,96,3,3479.47
12626,4234,279,2,169.88
12627,4235,12,2,1876.97
12628,4235,50,4,4547.74
12629,4235,296,4,3063.19
12630,4236,119,5,1437.38
12631,4237,184,5,810.37
12632,4237,260,4,2361.15
12633,4237,246,1,2598.54
12634,4238,235,5,1800.98
12635,4238,180,2,456.74
12636,4238,221,3,959.77
12637,4238,273,1,2753.48
12638,4238,33,3,4474.1
12639,4239,189,1,4605.61
12640,4239,103,3,2786.76
12641,4239,212,3,4876.75
12642,4239,167,3,962.09
12643,4239,2,2,410.94
12644,4240,288,4,191.32
12645,4240,137,3,1377.83
12646,4240,205,3,3301.76
12647,4240,179,1,2170.02
12648,4241,163,4,2506.04
12649,4241,225,5,4312.34
12650,4241,265,4,4740.97
12651,4241,285,2,4176.68
12652,4241,31,4,529.69
12653,4242,164,2,3867.34
12654,4242,103,2,4465.87
12655,4242,186,2,2690.37
12656,4243,153,4,1652.35
12657,4243,283,4,3802.89
12658,4244,46,4,945.27
12659,4244,192,2,978.77
12660,4244,75,1,4894.06
12661,4244,134,2,4235.51
12662,4244,279,3,3740.99
12663,4245,204,5,4705.19
12664,4246,34,1,563.82
12665,4246,193,1,2287.89
12666,4246,274,2,3657.32
12667,4246,247,4,1082.1
12668,4246,119,5,1039.27
12669,4247,239,3,244.86
12670,4248,24,1,2127.21
12671,4248,91,4,4708.5
12672,4248,32,5,588.49
12673,4248,7,2,4636.09
12674,4249,111,2,4060.99
12675,4249,299,2,1921.89
12676,4249,186,4,3270.91
12677,4249,91,1,2265.19
12678,4250,55,3,3589.16
12679,4250,61,5,2886.13
12680,4250,290,3,4216.12
12681,4250,220,1,1025.79
12682,4250,79,5,4112.5
12683,4251,270,2,3676.97
12684,4251,59,3,753.74
12685,4252,18,5,2760.32
12686,4252,84,4,696.08
12687,4252,162,3,4016.4
12688,4252,60,1,2656.5
12689,4253,142,3,3875.08
12690,4253,260,2,2172.81
12691,4253,267,5,1731.0
12692,4253,36,1,4384.64
12693,4253,32,3,4961.08
12694,4254,18,2,3463.15
12695,4254,62,5,1902.11
12696,4254,180,1,1810.45
12697,4254,93,2,3468.44
12698,4255,299,5,148.11
12699,4255,180,1,4720.33
12700,4256,248,3,4036.19
12701,4256,79,3,2609.55
12702,4256,169,3,2772.2
12703,4256,129,2,3858.13
12704,4256,29,4,4904.35
12705,4257,245,3,2508.11
12706,4257,259,2,3153.33
12707,4257,181,4,2864.51
12708,4257,20,4,3356.08
12709,4257,41,3,1625.9
12710,4258,42,4,2837.99
12711,4259,128,4,1528.49
12712,4259,118,1,4084.66
12713,4259,37,4,2114.05
12714,4260,160,5,1590.75
12715,4260,1,2,3276.68
12716,4261,255,5,759.96
12717,4261,289,4,176.07
12718,4261,227,4,2284.99
12719,4261,222,2,4875.07
12720,4261,38,4,447.41
12721,4262,235,4,3367.95
12722,4262,129,3,3826.34
12723,4263,67,2,1363.3
12724,4263,285,3,3043.15
12725,4263,48,1,2049.77
12726,4263,171,1,3292.87
12727,4264,290,4,908.19
12728,4264,225,1,3878.66
12729,4265,11,5,4840.08
12730,4265,29,1,3753.43
12731,4265,32,2,1785.63
12732,4265,223,3,1488.59
12733,4266,29,3,680.16
12734,4266,40,3,3971.01
12735,4267,130,4,1834.19
12736,4267,241,4,3094.14
12737,4267,221,1,3776.44
12738,4267,280,1,4866.92
12739,4268,232,1,1866.15
12740,4268,148,2,4705.1
12741,4268,112,5,3877.69
12742,4268,55,2,1730.08
12743,4269,84,2,562.42
12744,4269,30,3,3063.72
12745,4269,61,1,2262.58
12746,4269,147,4,4671.8
12747,4270,107,5,3139.69
12748,4270,178,3,3048.52
12749,4270,213,1,131.39
12750,4270,27,5,591.01
12751,4271,20,4,190.45
12752,4271,47,4,3973.67
12753,4271,36,2,4973.47
12754,4271,1,2,2240.44
12755,4271,242,1,3545.09
12756,4272,267,4,1799.8
12757,4272,294,5,3420.26
12758,4273,232,4,3965.07
12759,4273,148,3,3317.46
12760,4273,95,5,4611.63
12761,4273,279,3,2162.51
12762,4274,164,2,3860.69
12763,4275,159,2,1420.35
12764,4275,53,4,1625.6
12765,4275,200,2,4169.24
12766,4276,53,5,4972.94
12767,4276,261,5,131.04
12768,4277,120,2,1191.23
12769,4278,21,2,3986.41
12770,4278,98,5,2431.65
12771,4278,268,3,4685.18
12772,4278,50,4,3553.79
12773,4278,72,2,3693.81
12774,4279,282,3,865.0
12775,4279,287,3,3015.5
12776,4279,288,3,1062.5
12777,4279,98,3,230.17
12778,4279,204,5,413.62
12779,4280,261,1,604.63
12780,4280,141,3,2036.11
12781,4280,186,3,626.01
12782,4280,293,2,993.47
12783,4281,49,4,2019.74
12784,4282,36,4,1783.84
12785,4282,55,2,2382.9
12786,4283,283,4,3032.84
12787,4283,184,4,871.09
12788,4284,4,1,1572.32
12789,4284,165,2,2955.42
12790,4284,237,5,2015.03
12791,4284,192,5,3925.13
12792,4284,3,3,433.3
12793,4285,267,2,2445.26
12794,4285,51,4,1988.52
12795,4285,220,1,3011.28
12796,4285,289,4,1888.71
12797,4286,184,4,3239.99
12798,4286,238,4,2987.24
12799,4287,295,4,3180.31
12800,4287,107,2,4320.52
12801,4287,262,5,3716.54
12802,4287,298,3,4588.76
12803,4287,225,3,1097.02
12804,4288,181,5,935.79
12805,4288,76,4,3373.11
12806,4288,81,1,4691.06
12807,4289,122,5,969.51
12808,4290,141,3,3719.78
12809,4290,65,2,1512.59
12810,4290,229,3,3388.36
12811,4291,44,5,1361.26
12812,4291,126,4,2067.86
12813,4291,89,4,3657.55
12814,4292,136,2,1177.4
12815,4292,245,2,339.36
12816,4292,151,2,3535.34
12817,4292,161,4,2741.79
12818,4292,40,3,4082.97
12819,4293,151,4,4556.75
12820,4293,211,4,2035.29
12821,4293,156,4,2350.29
12822,4293,246,3,3616.54
12823,4294,32,5,725.2
12824,4294,50,1,3179.23
12825,4295,202,2,3137.58
12826,4296,184,2,1711.71
12827,4296,112,2,1292.64
12828,4296,233,1,1496.8
12829,4296,216,4,3348.25
12830,4297,18,4,4043.84
12831,4298,48,2,571.54
12832,4298,233,3,4644.59
12833,4298,175,4,4813.0
12834,4298,167,4,509.46
12835,4298,226,1,4873.7
12836,4299,235,2,4589.94
12837,4299,65,3,3655.63
12838,4300,19,5,603.69
12839,4300,113,5,2877.41
12840,4301,8,2,2763.26
12841,4302,223,4,1686.22
12842,4302,296,2,618.29
12843,4302,243,4,1370.16
12844,4302,147,2,4683.97
12845,4303,281,2,1007.79
12846,4303,280,3,2977.94
12847,4303,80,2,4695.25
12848,4304,256,4,2092.16
12849,4305,279,3,4930.6
12850,4305,137,1,2876.2
12851,4305,98,3,301.3
12852,4305,61,3,1720.57
12853,4306,170,1,2569.79
12854,4306,70,2,1376.4
12855,4306,73,4,2469.84
12856,4307,46,1,989.13
12857,4307,131,5,1026.15
12858,4307,195,4,1651.2
12859,4308,165,3,642.06
12860,4309,272,3,2642.37
12861,4309,145,2,1917.4
12862,4310,178,3,4486.15
12863,4310,61,5,3507.75
12864,4310,82,3,2123.88
12865,4310,73,2,4791.44
12866,4310,58,2,2486.76
12867,4311,188,2,1360.44
12868,4311,37,2,4801.07
12869,4312,65,2,211.88
12870,4312,10,2,3891.82
12871,4312,35,3,4908.74
12872,4312,69,5,1882.03
12873,4313,142,3,1562.9
12874,4313,194,2,2735.72
12875,4313,48,4,2816.18
12876,4314,82,4,3164.21
12877,4314,55,4,2002.14
12878,4314,61,4,1688.69
12879,4314,125,5,3507.27
12880,4314,295,2,3736.58
12881,4315,92,1,808.31
12882,4315,69,3,4369.46
12883,4315,28,4,2631.36
12884,4316,172,4,2621.56
12885,4316,51,4,912.57
12886,4316,13,1,2515.56
12887,4316,26,3,1893.27
12888,4316,85,3,1533.03
12889,4317,80,4,3127.97
12890,4317,20,2,4495.3
12891,4317,297,5,2375.34
12892,4317,146,3,2505.73
12893,4318,263,1,3131.16
12894,4318,297,4,2178.82
12895,4318,14,4,170.16
12896,4318,194,2,4764.61
12897,4318,271,2,4642.74
12898,4319,81,1,2635.65
12899,4319,208,1,1912.49
12900,4319,82,3,1878.53
12901,4319,88,3,4336.55
12902,4319,24,5,296.74
12903,4320,243,1,1102.1
12904,4320,228,1,3250.58
12905,4320,208,3,383.13
12906,4321,38,3,4080.53
12907,4321,153,3,4560.76
12908,4322,16,2,2255.88
12909,4322,70,4,3713.29
12910,4322,207,3,4257.44
12911,4322,259,1,261.24
12912,4323,286,3,3713.01
12913,4323,203,4,2719.93
12914,4323,11,1,1411.28
12915,4323,187,3,3756.47
12916,4323,142,5,2025.66
12917,4324,85,5,2375.11
12918,4324,296,3,3800.3
12919,4324,137,4,672.08
12920,4324,225,2,2099.27
12921,4325,297,4,2819.09
12922,4326,126,3,1733.23
12923,4326,170,3,1027.31
12924,4326,37,3,1667.48
12925,4326,211,5,2345.15
12926,4327,296,2,4411.76
12927,4328,167,1,1087.27
12928,4328,105,3,1319.45
12929,4328,39,2,2868.33
12930,4328,259,2,4234.34
12931,4328,57,1,1851.35
12932,4329,247,3,2552.13
12933,4329,131,2,2818.19
12934,4329,42,5,4318.8
12935,4330,201,5,4387.17
12936,4330,122,2,1583.32
12937,4330,106,3,3325.85
12938,4331,206,3,1188.12
12939,4331,236,2,4938.91
12940,4331,180,3,1907.12
12941,4332,211,2,1144.28
12942,4332,266,3,3437.28
12943,4333,251,2,569.39
12944,4333,225,5,3561.11
12945,4334,99,5,909.3
12946,4334,105,3,4877.3
12947,4335,14,2,3308.84
12948,4336,8,1,989.92
12949,4337,112,5,767.26
12950,4338,7,1,989.24
12951,4338,110,4,3897.57
12952,4339,85,4,2702.66
12953,4339,157,5,2551.0
12954,4339,164,2,1839.84
12955,4339,143,4,2259.49
12956,4339,259,3,818.48
12957,4340,108,5,3530.72
12958,4340,183,1,1500.92
12959,4341,124,5,4282.79
12960,4341,2,1,2504.7
12961,4341,49,2,4076.38
12962,4341,215,3,3890.55
12963,4342,156,3,1438.41
12964,4342,127,1,4969.65
12965,4342,50,5,3342.61
12966,4342,168,2,3080.58
12967,4343,292,2,4119.62
12968,4343,121,5,4288.33
12969,4344,280,5,3054.02
12970,4344,238,4,3996.94
12971,4344,113,2,1583.07
12972,4345,287,5,808.21
12973,4346,242,4,1237.0
12974,4346,192,5,3837.05
12975,4346,30,5,1556.1
12976,4346,157,5,3374.02
12977,4346,109,3,1711.82
12978,4347,195,1,3135.09
12979,4347,112,5,393.14
12980,4347,244,3,1828.88
12981,4348,75,5,1842.91
12982,4348,225,5,2156.52
12983,4348,166,3,1250.74
12984,4348,30,1,3455.81
12985,4348,49,3,3772.92
12986,4349,118,2,405.2
12987,4349,155,3,2653.64
12988,4349,18,4,4008.59
12989,4349,239,2,1533.32
12990,4349,284,4,4668.26
12991,4350,156,3,1675.09
12992,4350,151,4,4428.88
12993,4350,191,5,1885.51
12994,4351,242,2,506.74
12995,4351,64,2,1251.95
12996,4351,152,5,162.87
12997,4351,286,5,2849.33
12998,4351,226,5,3787.0
12999,4352,43,4,154.9
13000,4353,30,5,3750.61
13001,4353,221,1,224.09
13002,4353,5,3,2350.2
13003,4353,99,2,3885.61
13004,4354,128,1,983.62
13005,4355,292,3,2900.45
13006,4355,283,2,3570.29
13007,4356,65,5,1476.66
13008,4357,68,3,918.15
13009,4357,143,2,1385.56
13010,4357,279,5,2459.53
13011,4357,104,3,3445.26
13012,4358,164,1,2748.98
13013,4358,219,4,1432.28
13014,4358,5,5,4596.95
13015,4358,1,3,2040.4
13016,4359,39,1,4351.48
13017,4359,127,2,2770.1
13018,4359,225,2,2449.57
13019,4359,292,1,4582.69
13020,4359,20,5,3101.41
13021,4360,60,1,4471.56
13022,4360,23,1,2502.58
13023,4360,67,5,3735.4
13024,4361,229,3,289.68
13025,4361,104,4,3566.43
13026,4361,99,1,3848.05
13027,4361,115,1,3339.57
13028,4361,122,3,4388.67
13029,4362,162,2,3726.39
13030,4363,224,3,3678.12
13031,4363,29,4,2759.24
13032,4363,152,5,4378.28
13033,4363,216,1,681.1
13034,4364,36,2,1312.57
13035,4365,251,3,4208.6
13036,4365,219,5,3313.09
13037,4365,172,2,411.63
13038,4365,153,4,3876.38
13039,4365,86,4,120.44
13040,4366,3,2,3924.17
13041,4366,250,2,3317.59
13042,4366,270,1,2543.77
13043,4366,51,2,2233.01
13044,4367,284,4,4637.05
13045,4368,182,2,3330.02
13046,4368,101,1,705.95
13047,4369,137,1,1722.66
13048,4369,94,5,768.44
13049,4369,277,1,337.88
13050,4369,259,1,956.1
13051,4369,142,2,2241.16
13052,4370,278,4,4005.16
13053,4370,294,2,4125.33
13054,4370,14,1,1987.35
13055,4370,106,4,2217.13
13056,4371,272,3,3691.69
13057,4371,27,2,1514.87
13058,4372,186,2,1138.52
13059,4372,103,5,4282.22
13060,4372,109,5,1246.66
13061,4372,146,2,3268.21
13062,4372,143,2,4702.18
13063,4373,202,1,1595.92
13064,4373,248,4,573.33
13065,4374,135,3,3585.41
13066,4374,285,2,676.52
13067,4374,253,1,3781.61
13068,4375,292,3,4135.19
13069,4376,199,1,2990.74
13070,4376,285,4,1363.64
13071,4376,108,4,2009.12
13072,4376,228,3,4141.67
13073,4376,188,1,3993.11
13074,4377,14,2,2477.31
13075,4377,131,5,1388.11
13076,4377,98,2,2476.3
13077,4377,108,1,2810.14
13078,4378,1,5,1508.24
13079,4378,9,4,1048.37
13080,4378,110,2,3661.12
13081,4378,228,3,3399.65
13082,4379,171,2,3148.47
13083,4379,140,4,1715.65
13084,4379,49,5,3959.65
13085,4379,66,1,2384.16
13086,4379,82,1,2739.43
13087,4380,143,4,4525.74
13088,4380,154,2,2580.23
13089,4381,96,1,1219.67
13090,4381,241,3,2684.67
13091,4381,83,2,1881.25
13092,4381,20,1,304.2
13093,4382,180,5,4221.05
13094,4383,91,2,2521.52
13095,4383,69,3,3894.34
13096,4383,55,3,3711.72
13097,4384,231,5,1495.02
13098,4384,210,1,2128.42
13099,4385,189,2,3063.15
13100,4385,254,3,2622.61
13101,4385,205,5,3936.55
13102,4386,265,4,825.86
13103,4387,263,4,2283.65
13104,4388,159,4,2684.88
13105,4388,265,3,4103.36
13106,4388,83,2,2261.44
13107,4388,242,5,4268.24
13108,4388,132,1,2990.06
13109,4389,88,3,1567.35
13110,4389,31,1,1799.63
13111,4390,141,1,1480.83
13112,4390,223,2,1788.75
13113,4390,219,3,2835.87
13114,4391,228,5,2534.28
13115,4391,74,5,4090.13
13116,4391,140,1,2002.24
13117,4391,236,5,2725.87
13118,4391,264,1,2791.61
13119,4392,17,2,4110.93
13120,4392,267,1,1686.38
13121,4392,96,1,2151.8
13122,4392,229,5,2322.41
13123,4393,29,4,695.4
13124,4393,43,5,561.71
13125,4393,78,5,3831.57
13126,4393,106,2,4324.48
13127,4393,186,5,4529.85
13128,4394,80,1,162.81
13129,4394,261,1,3015.32
13130,4394,189,2,1287.17
13131,4394,207,5,3750.09
13132,4394,191,5,4705.19
13133,4395,80,2,3920.58
13134,4395,157,1,4458.47
13135,4395,285,5,4171.44
13136,4395,84,1,2541.22
13137,4395,242,1,1436.26
13138,4396,210,3,1086.22
13139,4396,99,1,2774.25
13140,4396,253,4,2028.8
13141,4396,119,4,720.52
13142,4396,155,4,1149.07
13143,4397,123,5,1899.44
13144,4398,179,3,1721.61
13145,4399,173,5,4402.67
13146,4399,91,1,223.78
13147,4399,230,4,4739.35
13148,4400,184,2,1074.64
13149,4400,167,1,1360.63
13150,4400,252,2,2463.71
13151,4400,105,4,588.76
13152,4401,161,3,4211.73
13153,4401,62,2,2036.83
13154,4401,271,5,2864.76
13155,4401,208,1,983.65
13156,4402,88,2,854.0
13157,4402,71,5,1655.5
13158,4403,221,1,2170.48
13159,4403,22,3,2890.41
13160,4403,12,4,2320.95
13161,4403,86,4,261.84
13162,4403,37,1,4266.18
13163,4404,269,4,3223.23
13164,4404,266,2,823.0
13165,4404,91,4,757.13
13166,4404,193,4,875.61
13167,4404,23,2,497.61
13168,4405,113,4,4923.8
13169,4405,205,5,3581.07
13170,4405,272,2,2541.05
13171,4406,258,3,3565.33
13172,4406,209,5,3186.75
13173,4406,283,5,477.49
13174,4407,175,1,2537.59
13175,4407,211,2,761.27
13176,4407,269,2,336.11
13177,4408,117,5,1459.72
13178,4408,248,5,4565.41
13179,4408,108,3,181.79
13180,4409,7,3,3621.82
13181,4409,127,4,1007.88
13182,4410,111,2,2327.91
13183,4410,112,5,2736.93
13184,4411,198,4,4447.14
13185,4412,187,1,1151.92
13186,4412,166,1,761.9
13187,4413,123,1,172.57
13188,4413,95,3,664.88
13189,4413,76,2,3521.78
13190,4413,299,3,653.15
13191,4414,69,1,204.93
13192,4415,275,4,2708.81
13193,4416,208,2,2073.07
13194,4416,224,4,3404.11
13195,4416,165,3,4428.75
13196,4416,30,3,2264.02
13197,4416,110,5,121.65
13198,4417,182,2,3946.32
13199,4417,32,4,765.47
13200,4417,233,5,1823.02
13201,4417,104,2,1529.11
13202,4417,235,4,1281.31
13203,4418,275,5,3032.25
13204,4418,144,3,2385.97
13205,4418,286,2,3751.4
13206,4418,87,2,2426.09
13207,4418,80,4,569.33
13208,4419,161,4,2016.86
13209,4419,290,1,1600.28
13210,4419,289,5,4446.54
13211,4419,63,5,1267.19
13212,4419,228,1,4945.89
13213,4420,33,3,1784.4
13214,4420,171,5,1449.62
13215,4420,289,5,3834.32
13216,4420,45,5,4937.01
13217,4420,141,2,619.9
13218,4421,77,1,427.07
13219,4421,52,2,1833.69
13220,4421,166,2,241.99
13221,4421,99,4,1625.08
13222,4422,247,5,3874.56
13223,4422,159,5,2198.44
13224,4423,298,3,4779.88
13225,4423,153,1,3622.32
13226,4423,299,5,2786.9
13227,4423,51,4,4365.76
13228,4423,185,3,3074.64
13229,4424,173,5,773.88
13230,4424,26,5,851.32
13231,4424,16,1,926.67
13232,4424,202,4,726.6
13233,4424,287,2,4329.22
13234,4425,34,1,2212.58
13235,4425,233,4,4191.61
13236,4426,129,1,173.74
13237,4426,34,4,4971.65
13238,4426,238,3,1051.05
13239,4426,57,3,643.16
13240,4426,195,2,3919.26
13241,4427,58,5,2764.74
13242,4427,25,1,4174.78
13243,4427,51,2,2010.08
13244,4427,202,2,4685.08
13245,4428,277,4,262.24
13246,4429,10,5,2826.32
13247,4430,136,4,3705.57
13248,4430,15,2,1840.95
13249,4430,65,3,1774.67
13250,4431,17,3,2457.04
13251,4432,230,2,562.9
13252,4433,71,4,2236.97
13253,4433,161,3,317.82
13254,4433,128,2,1271.29
13255,4433,74,5,3740.77
13256,4433,7,4,4168.5
13257,4434,227,5,1148.7
13258,4435,211,3,3244.91
13259,4435,166,3,3597.74
13260,4435,177,2,1450.6
13261,4435,3,1,3632.1
13262,4435,270,1,3017.74
13263,4436,203,3,1360.44
13264,4436,64,3,1135.72
13265,4436,270,2,3520.49
13266,4436,180,1,2033.36
13267,4437,137,2,3219.25
13268,4437,249,4,2895.67
13269,4438,69,3,496.62
13270,4439,259,5,308.86
13271,4439,17,3,1701.56
13272,4440,158,5,4905.69
13273,4440,200,2,440.42
13274,4440,90,2,1499.05
13275,4440,141,5,4416.26
13276,4440,108,3,2961.09
13277,4441,176,2,4288.59
13278,4441,215,4,4875.59
13279,4441,16,1,2292.65
13280,4441,170,5,1805.19
13281,4441,157,3,2750.5
13282,4442,105,4,3422.43
13283,4442,299,3,2715.27
13284,4443,269,4,2040.1
13285,4443,264,2,3110.16
13286,4443,138,1,1536.57
13287,4443,256,5,2315.09
13288,4443,128,3,3928.19
13289,4444,91,2,403.16
13290,4444,208,2,3928.55
13291,4445,239,1,4549.58
13292,4445,204,3,271.0
13293,4446,87,4,1866.51
13294,4446,101,2,3991.39
13295,4447,151,3,2348.27
13296,4448,182,3,3599.39
13297,4449,182,5,4864.79
13298,4449,1,5,1724.89
13299,4449,3,1,924.89
13300,4449,215,3,4261.75
13301,4449,58,5,3820.71
13302,4450,38,3,1162.09
13303,4450,48,5,2087.97
13304,4451,261,1,3069.96
13305,4451,150,3,4196.04
13306,4451,167,3,4464.23
13307,4451,80,4,1268.65
13308,4451,116,5,4286.24
13309,4452,20,4,4853.44
13310,4452,88,2,3968.54
13311,4452,107,4,918.27
13312,4452,178,3,1658.71
13313,4452,176,5,604.32
13314,4453,117,3,3088.48
13315,4453,145,2,4269.15
13316,4453,60,3,2233.27
13317,4453,81,2,1885.06
13318,4453,19,2,540.18
13319,4454,92,1,2760.37
13320,4455,285,4,3748.64
13321,4455,223,1,3105.01
13322,4455,175,3,519.43
13323,4455,214,1,1039.72
13324,4456,9,2,2743.78
13325,4456,183,4,3796.13
13326,4456,267,5,4336.8
13327,4457,28,2,2629.91
13328,4457,263,4,2415.37
13329,4457,83,5,4479.08
13330,4457,224,3,2821.39
13331,4458,300,5,2523.25
13332,4458,270,1,1994.44
13333,4458,293,5,2302.81
13334,4458,178,1,1019.52
13335,4458,35,4,1290.17
13336,4459,44,1,2789.7
13337,4459,81,4,4316.71
13338,4459,168,1,1185.68
13339,4459,151,1,458.67
13340,4460,46,1,852.57
13341,4460,93,2,985.41
13342,4460,129,3,3457.33
13343,4460,90,2,3897.06
13344,4460,119,5,2471.09
13345,4461,240,5,2200.68
13346,4461,263,4,889.57
13347,4461,74,4,2387.54
13348,4461,168,4,2238.21
13349,4462,47,3,834.47
13350,4462,113,5,1545.22
13351,4463,183,2,3709.33
13352,4463,71,5,4606.45
13353,4463,85,3,2325.08
13354,4464,106,1,2253.97
13355,4464,170,4,1061.54
13356,4464,217,3,157.56
13357,4464,129,5,1750.39
13358,4464,176,1,195.37
13359,4465,26,2,1609.9
13360,4465,7,1,2039.8
13361,4465,253,4,692.87
13362,4465,48,3,449.99
13363,4465,166,3,1239.4
13364,4466,108,3,4277.31
13365,4466,7,5,3258.04
13366,4466,82,4,2990.01
13367,4467,81,4,4155.13
13368,4467,200,2,2795.18
13369,4467,147,2,3457.29
13370,4467,237,4,2985.19
13371,4468,254,5,3705.16
13372,4469,300,4,2305.21
13373,4469,298,4,3953.82
13374,4469,154,1,4938.74
13375,4469,42,1,2472.09
13376,4470,299,3,2242.25
13377,4471,28,2,4885.34
13378,4471,130,1,4587.66
13379,4471,169,2,3491.3
13380,4471,278,2,3279.88
13381,4471,277,1,2315.53
13382,4472,44,5,4115.59
13383,4473,180,4,1688.42
13384,4473,138,3,1279.8
13385,4473,33,4,2999.46
13386,4474,68,1,637.32
13387,4475,64,3,3127.23
13388,4476,72,3,557.16
13389,4476,283,3,2291.83
13390,4476,203,5,4921.35
13391,4476,138,3,3443.25
13392,4477,81,5,4620.34
13393,4477,68,2,3350.53
13394,4477,251,4,1980.99
13395,4477,151,3,4351.94
13396,4478,60,2,2219.77
13397,4478,96,5,2209.25
13398,4478,103,2,2055.27
13399,4478,51,2,3781.77
13400,4479,105,5,2736.67
13401,4479,91,3,4404.82
13402,4479,42,4,2902.39
13403,4479,188,2,1583.27
13404,4480,128,1,316.62
